row_type,service,major_group_code,major_group_name,afsc_code,afsc_family,skill_level_num,skill_level_name,skill_tier,afsc_title,shred_code,shred_title,aircraft_tags,authorized_without_shredouts,is_data_mask,page,effective_date,source_file,afsc_code_plain,search_key_plain,search_key,join_key_afsc_skill,join_key_afsc_skill_shred,text,id
base,USAF,3F,FORCE SUPPORT,4E031,4E0,3,Apprentice/Semiskilled,apprentice,Public Health,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4E031,4E031,4E031,4E031|3,4E031|3|,USAF 3F 4E031 (Apprentice/Semiskilled) : Public Health,4e031:3:_:37aa27accc
shred,USAF,3P,SECURITY FORCES,4E031,4E0,3,Apprentice/Semiskilled,apprentice,Public Health,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4E031,4E031/A,4E031/A,4E031|3,4E031|3|A,USAF 3P 4E031 (Apprentice/Semiskilled) : Public Health | Shred A: Orthotic,4e031:3:a:4da2555a36
shred,USAF,3P,SECURITY FORCES,4E031,4E0,3,Apprentice/Semiskilled,apprentice,Public Health,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4E031,4E031/B,4E031/B,4E031|3,4E031|3|B,USAF 3P 4E031 (Apprentice/Semiskilled) : Public Health | Shred B: Neurodiagnostic Medical Technician,4e031:3:b:ada5b9f40c
base,USAF,3F,FORCE SUPPORT,4E051,4E0,5,Journeyman/Skilled,journeyman,Public Health,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4E051,4E051,4E051,4E051|5,4E051|5|,USAF 3F 4E051 (Journeyman/Skilled) : Public Health,4e051:5:_:f0a6cd5e5f
shred,USAF,3P,SECURITY FORCES,4E051,4E0,5,Journeyman/Skilled,journeyman,Public Health,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4E051,4E051/A,4E051/A,4E051|5,4E051|5|A,USAF 3P 4E051 (Journeyman/Skilled) : Public Health | Shred A: Orthotic,4e051:5:a:8f47cdf290
shred,USAF,3P,SECURITY FORCES,4E051,4E0,5,Journeyman/Skilled,journeyman,Public Health,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4E051,4E051/B,4E051/B,4E051|5,4E051|5|B,USAF 3P 4E051 (Journeyman/Skilled) : Public Health | Shred B: Neurodiagnostic Medical Technician,4e051:5:b:133b780e5c
base,USAF,3F,FORCE SUPPORT,4E071,4E0,7,Craftsman/Advanced,craftsman,Public Health,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4E071,4E071,4E071,4E071|7,4E071|7|,USAF 3F 4E071 (Craftsman/Advanced) : Public Health,4e071:7:_:66f919de37
shred,USAF,3P,SECURITY FORCES,4E071,4E0,7,Craftsman/Advanced,craftsman,Public Health,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4E071,4E071/A,4E071/A,4E071|7,4E071|7|A,USAF 3P 4E071 (Craftsman/Advanced) : Public Health | Shred A: Orthotic,4e071:7:a:5e2c93dcc5
shred,USAF,3P,SECURITY FORCES,4E071,4E0,7,Craftsman/Advanced,craftsman,Public Health,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4E071,4E071/B,4E071/B,4E071|7,4E071|7|B,USAF 3P 4E071 (Craftsman/Advanced) : Public Health | Shred B: Neurodiagnostic Medical Technician,4e071:7:b:a0a30bea84
base,USAF,3F,FORCE SUPPORT,4E091,4E0,9,Superintendent,superintendent,Public Health,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4E091,4E091,4E091,4E091|9,4E091|9|,USAF 3F 4E091 (Superintendent) : Public Health,4e091:9:_:8d83a0f58b
shred,USAF,3P,SECURITY FORCES,4E091,4E0,9,Superintendent,superintendent,Public Health,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4E091,4E091/A,4E091/A,4E091|9,4E091|9|A,USAF 3P 4E091 (Superintendent) : Public Health | Shred A: Orthotic,4e091:9:a:15e1b4a3ec
shred,USAF,3P,SECURITY FORCES,4E091,4E0,9,Superintendent,superintendent,Public Health,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4E091,4E091/B,4E091/B,4E091|9,4E091|9|B,USAF 3P 4E091 (Superintendent) : Public Health | Shred B: Neurodiagnostic Medical Technician,4e091:9:b:6f0ed8b2fc
base,USAF,3F,FORCE SUPPORT,4H000,4H0,00,Chief Enlisted Manager,cem,Respiratory Care Practitioner,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4H000,4H000,4H000,4H000|00,4H000|00|,USAF 3F 4H000 (Chief Enlisted Manager) : Respiratory Care Practitioner,4h000:00:_:edce5dbe88
shred,USAF,3P,SECURITY FORCES,4H000,4H0,00,Chief Enlisted Manager,cem,Respiratory Care Practitioner,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4H000,4H000/A,4H000/A,4H000|00,4H000|00|A,USAF 3P 4H000 (Chief Enlisted Manager) : Respiratory Care Practitioner | Shred A: Orthotic,4h000:00:a:92c5742db2
shred,USAF,3P,SECURITY FORCES,4H000,4H0,00,Chief Enlisted Manager,cem,Respiratory Care Practitioner,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4H000,4H000/B,4H000/B,4H000|00,4H000|00|B,USAF 3P 4H000 (Chief Enlisted Manager) : Respiratory Care Practitioner | Shred B: Neurodiagnostic Medical Technician,4h000:00:b:f2aa711ae5
base,USAF,3F,FORCE SUPPORT,4H031,4H0,3,Apprentice/Semiskilled,apprentice,Respiratory Care Practitioner,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4H031,4H031,4H031,4H031|3,4H031|3|,USAF 3F 4H031 (Apprentice/Semiskilled) : Respiratory Care Practitioner,4h031:3:_:01104d31e3
shred,USAF,3P,SECURITY FORCES,4H031,4H0,3,Apprentice/Semiskilled,apprentice,Respiratory Care Practitioner,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4H031,4H031/A,4H031/A,4H031|3,4H031|3|A,USAF 3P 4H031 (Apprentice/Semiskilled) : Respiratory Care Practitioner | Shred A: Orthotic,4h031:3:a:d31c825e13
shred,USAF,3P,SECURITY FORCES,4H031,4H0,3,Apprentice/Semiskilled,apprentice,Respiratory Care Practitioner,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4H031,4H031/B,4H031/B,4H031|3,4H031|3|B,USAF 3P 4H031 (Apprentice/Semiskilled) : Respiratory Care Practitioner | Shred B: Neurodiagnostic Medical Technician,4h031:3:b:df2b70330b
base,USAF,3F,FORCE SUPPORT,4H051,4H0,5,Journeyman/Skilled,journeyman,Respiratory Care Practitioner,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4H051,4H051,4H051,4H051|5,4H051|5|,USAF 3F 4H051 (Journeyman/Skilled) : Respiratory Care Practitioner,4h051:5:_:d2d263de1b
shred,USAF,3P,SECURITY FORCES,4H051,4H0,5,Journeyman/Skilled,journeyman,Respiratory Care Practitioner,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4H051,4H051/A,4H051/A,4H051|5,4H051|5|A,USAF 3P 4H051 (Journeyman/Skilled) : Respiratory Care Practitioner | Shred A: Orthotic,4h051:5:a:b2c9e2c060
shred,USAF,3P,SECURITY FORCES,4H051,4H0,5,Journeyman/Skilled,journeyman,Respiratory Care Practitioner,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4H051,4H051/B,4H051/B,4H051|5,4H051|5|B,USAF 3P 4H051 (Journeyman/Skilled) : Respiratory Care Practitioner | Shred B: Neurodiagnostic Medical Technician,4h051:5:b:b647ea2ca1
base,USAF,3F,FORCE SUPPORT,4H071,4H0,7,Craftsman/Advanced,craftsman,Respiratory Care Practitioner,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4H071,4H071,4H071,4H071|7,4H071|7|,USAF 3F 4H071 (Craftsman/Advanced) : Respiratory Care Practitioner,4h071:7:_:1d9f3dcd11
shred,USAF,3P,SECURITY FORCES,4H071,4H0,7,Craftsman/Advanced,craftsman,Respiratory Care Practitioner,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4H071,4H071/A,4H071/A,4H071|7,4H071|7|A,USAF 3P 4H071 (Craftsman/Advanced) : Respiratory Care Practitioner | Shred A: Orthotic,4h071:7:a:eb3cb13641
shred,USAF,3P,SECURITY FORCES,4H071,4H0,7,Craftsman/Advanced,craftsman,Respiratory Care Practitioner,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4H071,4H071/B,4H071/B,4H071|7,4H071|7|B,USAF 3P 4H071 (Craftsman/Advanced) : Respiratory Care Practitioner | Shred B: Neurodiagnostic Medical Technician,4h071:7:b:f90319e6a1
base,USAF,3F,FORCE SUPPORT,4H091,4H0,9,Superintendent,superintendent,Respiratory Care Practitioner,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4H091,4H091,4H091,4H091|9,4H091|9|,USAF 3F 4H091 (Superintendent) : Respiratory Care Practitioner,4h091:9:_:71517b2fc0
shred,USAF,3P,SECURITY FORCES,4H091,4H0,9,Superintendent,superintendent,Respiratory Care Practitioner,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4H091,4H091/A,4H091/A,4H091|9,4H091|9|A,USAF 3P 4H091 (Superintendent) : Respiratory Care Practitioner | Shred A: Orthotic,4h091:9:a:3c3ef5a7ec
shred,USAF,3P,SECURITY FORCES,4H091,4H0,9,Superintendent,superintendent,Respiratory Care Practitioner,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4H091,4H091/B,4H091/B,4H091|9,4H091|9|B,USAF 3P 4H091 (Superintendent) : Respiratory Care Practitioner | Shred B: Neurodiagnostic Medical Technician,4h091:9:b:7a9fc890a6
base,USAF,3F,FORCE SUPPORT,4J000,4J0,00,Chief Enlisted Manager,cem,Physical Medicine,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4J000,4J000,4J000,4J000|00,4J000|00|,USAF 3F 4J000 (Chief Enlisted Manager) : Physical Medicine,4j000:00:_:620a0099f5
shred,USAF,3P,SECURITY FORCES,4J000,4J0,00,Chief Enlisted Manager,cem,Physical Medicine,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4J000,4J000/A,4J000/A,4J000|00,4J000|00|A,USAF 3P 4J000 (Chief Enlisted Manager) : Physical Medicine | Shred A: Orthotic,4j000:00:a:ebe7c62bf8
shred,USAF,3P,SECURITY FORCES,4J000,4J0,00,Chief Enlisted Manager,cem,Physical Medicine,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4J000,4J000/B,4J000/B,4J000|00,4J000|00|B,USAF 3P 4J000 (Chief Enlisted Manager) : Physical Medicine | Shred B: Neurodiagnostic Medical Technician,4j000:00:b:76b661c722
base,USAF,3P,SECURITY FORCES,4J032*,4J0,3,Apprentice/Semiskilled,apprentice,Physical Medicine,,,,true,false,5,2025-04-30,EnlClassStructue.pdf,4J032,4J032,4J032*,4J032*|3,4J032*|3|,USAF 3P 4J032* (Apprentice/Semiskilled) : Physical Medicine,4j032*:3:_:7c43b25505
shred,USAF,3P,SECURITY FORCES,4J032*,4J0,3,Apprentice/Semiskilled,apprentice,Physical Medicine,A,Orthotic,,true,false,5,2025-04-30,EnlClassStructue.pdf,4J032,4J032/A,4J032*/A,4J032*|3,4J032*|3|A,USAF 3P 4J032* (Apprentice/Semiskilled) : Physical Medicine | Shred A: Orthotic,4j032*:3:a:ff13fc2f73
shred,USAF,3P,SECURITY FORCES,4J032*,4J0,3,Apprentice/Semiskilled,apprentice,Physical Medicine,B,Neurodiagnostic Medical Technician,,true,false,5,2025-04-30,EnlClassStructue.pdf,4J032,4J032/B,4J032*/B,4J032*|3,4J032*|3|B,USAF 3P 4J032* (Apprentice/Semiskilled) : Physical Medicine | Shred B: Neurodiagnostic Medical Technician,4j032*:3:b:c3e5945137
base,USAF,3P,SECURITY FORCES,4J052*,4J0,5,Journeyman/Skilled,journeyman,Physical Medicine,,,,true,false,5,2025-04-30,EnlClassStructue.pdf,4J052,4J052,4J052*,4J052*|5,4J052*|5|,USAF 3P 4J052* (Journeyman/Skilled) : Physical Medicine,4j052*:5:_:9a227f9542
shred,USAF,3P,SECURITY FORCES,4J052*,4J0,5,Journeyman/Skilled,journeyman,Physical Medicine,A,Orthotic,,true,false,5,2025-04-30,EnlClassStructue.pdf,4J052,4J052/A,4J052*/A,4J052*|5,4J052*|5|A,USAF 3P 4J052* (Journeyman/Skilled) : Physical Medicine | Shred A: Orthotic,4j052*:5:a:dc03005b2a
shred,USAF,3P,SECURITY FORCES,4J052*,4J0,5,Journeyman/Skilled,journeyman,Physical Medicine,B,Neurodiagnostic Medical Technician,,true,false,5,2025-04-30,EnlClassStructue.pdf,4J052,4J052/B,4J052*/B,4J052*|5,4J052*|5|B,USAF 3P 4J052* (Journeyman/Skilled) : Physical Medicine | Shred B: Neurodiagnostic Medical Technician,4j052*:5:b:7929c9c468
base,USAF,3P,SECURITY FORCES,4J072*,4J0,7,Craftsman/Advanced,craftsman,Physical Medicine,,,,true,false,5,2025-04-30,EnlClassStructue.pdf,4J072,4J072,4J072*,4J072*|7,4J072*|7|,USAF 3P 4J072* (Craftsman/Advanced) : Physical Medicine,4j072*:7:_:83cf338675
shred,USAF,3P,SECURITY FORCES,4J072*,4J0,7,Craftsman/Advanced,craftsman,Physical Medicine,A,Orthotic,,true,false,5,2025-04-30,EnlClassStructue.pdf,4J072,4J072/A,4J072*/A,4J072*|7,4J072*|7|A,USAF 3P 4J072* (Craftsman/Advanced) : Physical Medicine | Shred A: Orthotic,4j072*:7:a:9654cab752
shred,USAF,3P,SECURITY FORCES,4J072*,4J0,7,Craftsman/Advanced,craftsman,Physical Medicine,B,Neurodiagnostic Medical Technician,,true,false,5,2025-04-30,EnlClassStructue.pdf,4J072,4J072/B,4J072*/B,4J072*|7,4J072*|7|B,USAF 3P 4J072* (Craftsman/Advanced) : Physical Medicine | Shred B: Neurodiagnostic Medical Technician,4j072*:7:b:6333bbdf12
base,USAF,3F,FORCE SUPPORT,4J090,4J0,9,Superintendent,superintendent,Physical Medicine,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4J090,4J090,4J090,4J090|9,4J090|9|,USAF 3F 4J090 (Superintendent) : Physical Medicine,4j090:9:_:37aa7bf202
shred,USAF,3P,SECURITY FORCES,4J090,4J0,9,Superintendent,superintendent,Physical Medicine,A,Orthotic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4J090,4J090/A,4J090/A,4J090|9,4J090|9|A,USAF 3P 4J090 (Superintendent) : Physical Medicine | Shred A: Orthotic,4j090:9:a:223af70aa4
shred,USAF,3P,SECURITY FORCES,4J090,4J0,9,Superintendent,superintendent,Physical Medicine,B,Neurodiagnostic Medical Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4J090,4J090/B,4J090/B,4J090|9,4J090|9|B,USAF 3P 4J090 (Superintendent) : Physical Medicine | Shred B: Neurodiagnostic Medical Technician,4j090:9:b:97e27b6f69
base,USAF,3F,FORCE SUPPORT,4N000,4N0,00,Chief Enlisted Manager,cem,Aerospace Medical Service,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4N000,4N000,4N000,4N000|00,4N000|00|,USAF 3F 4N000 (Chief Enlisted Manager) : Aerospace Medical Service,4n000:00:_:bb673aeadc
shred,USAF,3P,SECURITY FORCES,4N000,4N0,00,Chief Enlisted Manager,cem,Aerospace Medical Service,A,Nuclear Medicine,,false,false,5,2025-04-30,EnlClassStructue.pdf,4N000,4N000/A,4N000/A,4N000|00,4N000|00|A,USAF 3P 4N000 (Chief Enlisted Manager) : Aerospace Medical Service | Shred A: Nuclear Medicine,4n000:00:a:5135b3da03
shred,USAF,3P,SECURITY FORCES,4N000,4N0,00,Chief Enlisted Manager,cem,Aerospace Medical Service,B,Diagnostic Medical Sonography,,false,false,5,2025-04-30,EnlClassStructue.pdf,4N000,4N000/B,4N000/B,4N000|00,4N000|00|B,USAF 3P 4N000 (Chief Enlisted Manager) : Aerospace Medical Service | Shred B: Diagnostic Medical Sonography,4n000:00:b:c369a71cf4
shred,USAF,3P,SECURITY FORCES,4N000,4N0,00,Chief Enlisted Manager,cem,Aerospace Medical Service,C,Magnetic Resonance Imaging,,false,false,5,2025-04-30,EnlClassStructue.pdf,4N000,4N000/C,4N000/C,4N000|00,4N000|00|C,USAF 3P 4N000 (Chief Enlisted Manager) : Aerospace Medical Service | Shred C: Magnetic Resonance Imaging,4n000:00:c:59cb8212bd
shred,USAF,3P,SECURITY FORCES,4N000,4N0,00,Chief Enlisted Manager,cem,Aerospace Medical Service,D,Allergy/ Immunization Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4N000,4N000/D,4N000/D,4N000|00,4N000|00|D,USAF 3P 4N000 (Chief Enlisted Manager) : Aerospace Medical Service | Shred D: Allergy/ Immunization Technician,4n000:00:d:546245e765
shred,USAF,3P,SECURITY FORCES,4N000,4N0,00,Chief Enlisted Manager,cem,Aerospace Medical Service,E,Interventional Radiography,,false,false,5,2025-04-30,EnlClassStructue.pdf,4N000,4N000/E,4N000/E,4N000|00,4N000|00|E,USAF 3P 4N000 (Chief Enlisted Manager) : Aerospace Medical Service | Shred E: Interventional Radiography,4n000:00:e:322c374b46
shred,USAF,3P,SECURITY FORCES,4N000,4N0,00,Chief Enlisted Manager,cem,Aerospace Medical Service,G,Aerospace Evacuation Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4N000,4N000/G,4N000/G,4N000|00,4N000|00|G,USAF 3P 4N000 (Chief Enlisted Manager) : Aerospace Medical Service | Shred G: Aerospace Evacuation Technician,4n000:00:g:289316822e
shred,USAF,3P,SECURITY FORCES,4N000,4N0,00,Chief Enlisted Manager,cem,Aerospace Medical Service,H,National Registry Paramedic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4N000,4N000/H,4N000/H,4N000|00,4N000|00|H,USAF 3P 4N000 (Chief Enlisted Manager) : Aerospace Medical Service | Shred H: National Registry Paramedic,4n000:00:h:8a1060725b
base,USAF,3P,SECURITY FORCES,4N031*,4N0,3,Apprentice/Semiskilled,apprentice,Aerospace Medical Service,,,,true,false,5,2025-04-30,EnlClassStructue.pdf,4N031,4N031,4N031*,4N031*|3,4N031*|3|,USAF 3P 4N031* (Apprentice/Semiskilled) : Aerospace Medical Service,4n031*:3:_:715f7186e8
shred,USAF,3P,SECURITY FORCES,4N031*,4N0,3,Apprentice/Semiskilled,apprentice,Aerospace Medical Service,B,Neurodiagnostic Medical Technician,,true,false,5,2025-04-30,EnlClassStructue.pdf,4N031,4N031/B,4N031*/B,4N031*|3,4N031*|3|B,USAF 3P 4N031* (Apprentice/Semiskilled) : Aerospace Medical Service | Shred B: Neurodiagnostic Medical Technician,4n031*:3:b:ee33109514
base,USAF,3P,SECURITY FORCES,4N051*,4N0,5,Journeyman/Skilled,journeyman,Aerospace Medical Service,,,,true,false,5,2025-04-30,EnlClassStructue.pdf,4N051,4N051,4N051*,4N051*|5,4N051*|5|,USAF 3P 4N051* (Journeyman/Skilled) : Aerospace Medical Service,4n051*:5:_:2ea83a4b94
shred,USAF,3P,SECURITY FORCES,4N051*,4N0,5,Journeyman/Skilled,journeyman,Aerospace Medical Service,B,Neurodiagnostic Medical Technician,,true,false,5,2025-04-30,EnlClassStructue.pdf,4N051,4N051/B,4N051*/B,4N051*|5,4N051*|5|B,USAF 3P 4N051* (Journeyman/Skilled) : Aerospace Medical Service | Shred B: Neurodiagnostic Medical Technician,4n051*:5:b:06d9fa4e9f
base,USAF,3P,SECURITY FORCES,4N071*,4N0,7,Craftsman/Advanced,craftsman,Aerospace Medical Service,,,,true,false,5,2025-04-30,EnlClassStructue.pdf,4N071,4N071,4N071*,4N071*|7,4N071*|7|,USAF 3P 4N071* (Craftsman/Advanced) : Aerospace Medical Service,4n071*:7:_:9232d2fdf5
shred,USAF,3P,SECURITY FORCES,4N071*,4N0,7,Craftsman/Advanced,craftsman,Aerospace Medical Service,B,Neurodiagnostic Medical Technician,,true,false,5,2025-04-30,EnlClassStructue.pdf,4N071,4N071/B,4N071*/B,4N071*|7,4N071*|7|B,USAF 3P 4N071* (Craftsman/Advanced) : Aerospace Medical Service | Shred B: Neurodiagnostic Medical Technician,4n071*:7:b:84def0b224
base,USAF,3F,FORCE SUPPORT,4N091,4N0,9,Superintendent,superintendent,Aerospace Medical Service,,,,false,false,5,2025-04-30,EnlClassStructue.pdf,4N091,4N091,4N091,4N091|9,4N091|9|,USAF 3F 4N091 (Superintendent) : Aerospace Medical Service,4n091:9:_:b486fd5157
shred,USAF,3P,SECURITY FORCES,4N091,4N0,9,Superintendent,superintendent,Aerospace Medical Service,A,Nuclear Medicine,,false,false,5,2025-04-30,EnlClassStructue.pdf,4N091,4N091/A,4N091/A,4N091|9,4N091|9|A,USAF 3P 4N091 (Superintendent) : Aerospace Medical Service | Shred A: Nuclear Medicine,4n091:9:a:301f3cc50f
shred,USAF,3P,SECURITY FORCES,4N091,4N0,9,Superintendent,superintendent,Aerospace Medical Service,B,Diagnostic Medical Sonography,,false,false,5,2025-04-30,EnlClassStructue.pdf,4N091,4N091/B,4N091/B,4N091|9,4N091|9|B,USAF 3P 4N091 (Superintendent) : Aerospace Medical Service | Shred B: Diagnostic Medical Sonography,4n091:9:b:7a3d9b33e7
shred,USAF,3P,SECURITY FORCES,4N091,4N0,9,Superintendent,superintendent,Aerospace Medical Service,C,Magnetic Resonance Imaging,,false,false,5,2025-04-30,EnlClassStructue.pdf,4N091,4N091/C,4N091/C,4N091|9,4N091|9|C,USAF 3P 4N091 (Superintendent) : Aerospace Medical Service | Shred C: Magnetic Resonance Imaging,4n091:9:c:5a9c834e77
shred,USAF,3P,SECURITY FORCES,4N091,4N0,9,Superintendent,superintendent,Aerospace Medical Service,D,Allergy/ Immunization Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4N091,4N091/D,4N091/D,4N091|9,4N091|9|D,USAF 3P 4N091 (Superintendent) : Aerospace Medical Service | Shred D: Allergy/ Immunization Technician,4n091:9:d:9a50c6cc83
shred,USAF,3P,SECURITY FORCES,4N091,4N0,9,Superintendent,superintendent,Aerospace Medical Service,E,Interventional Radiography,,false,false,5,2025-04-30,EnlClassStructue.pdf,4N091,4N091/E,4N091/E,4N091|9,4N091|9|E,USAF 3P 4N091 (Superintendent) : Aerospace Medical Service | Shred E: Interventional Radiography,4n091:9:e:a8380e5f05
shred,USAF,3P,SECURITY FORCES,4N091,4N0,9,Superintendent,superintendent,Aerospace Medical Service,G,Aerospace Evacuation Technician,,false,false,5,2025-04-30,EnlClassStructue.pdf,4N091,4N091/G,4N091/G,4N091|9,4N091|9|G,USAF 3P 4N091 (Superintendent) : Aerospace Medical Service | Shred G: Aerospace Evacuation Technician,4n091:9:g:da1914a0b5
shred,USAF,3P,SECURITY FORCES,4N091,4N0,9,Superintendent,superintendent,Aerospace Medical Service,H,National Registry Paramedic,,false,false,5,2025-04-30,EnlClassStructue.pdf,4N091,4N091/H,4N091/H,4N091|9,4N091|9|H,USAF 3P 4N091 (Superintendent) : Aerospace Medical Service | Shred H: National Registry Paramedic,4n091:9:h:e424289ca0
base,USAF,3P,SECURITY FORCES,4N131*,4N1,3,Apprentice/Semiskilled,apprentice,Surgical Technologist,,,,true,false,5,2025-04-30,EnlClassStructue.pdf,4N131,4N131,4N131*,4N131*|3,4N131*|3|,USAF 3P 4N131* (Apprentice/Semiskilled) : Surgical Technologist,4n131*:3:_:c816e22694
shred,USAF,3P,SECURITY FORCES,4N131*,4N1,3,Apprentice/Semiskilled,apprentice,Surgical Technologist,A,Nuclear Medicine,,true,false,5,2025-04-30,EnlClassStructue.pdf,4N131,4N131/A,4N131*/A,4N131*|3,4N131*|3|A,USAF 3P 4N131* (Apprentice/Semiskilled) : Surgical Technologist | Shred A: Nuclear Medicine,4n131*:3:a:70391eaf10
shred,USAF,3P,SECURITY FORCES,4N131*,4N1,3,Apprentice/Semiskilled,apprentice,Surgical Technologist,B,Diagnostic Medical Sonography,,true,false,5,2025-04-30,EnlClassStructue.pdf,4N131,4N131/B,4N131*/B,4N131*|3,4N131*|3|B,USAF 3P 4N131* (Apprentice/Semiskilled) : Surgical Technologist | Shred B: Diagnostic Medical Sonography,4n131*:3:b:dcec2ead81
shred,USAF,3P,SECURITY FORCES,4N131*,4N1,3,Apprentice/Semiskilled,apprentice,Surgical Technologist,C,Magnetic Resonance Imaging,,true,false,5,2025-04-30,EnlClassStructue.pdf,4N131,4N131/C,4N131*/C,4N131*|3,4N131*|3|C,USAF 3P 4N131* (Apprentice/Semiskilled) : Surgical Technologist | Shred C: Magnetic Resonance Imaging,4n131*:3:c:acd0ae8631
shred,USAF,3P,SECURITY FORCES,4N131*,4N1,3,Apprentice/Semiskilled,apprentice,Surgical Technologist,D,Otolaryngology,,true,false,5,2025-04-30,EnlClassStructue.pdf,4N131,4N131/D,4N131*/D,4N131*|3,4N131*|3|D,USAF 3P 4N131* (Apprentice/Semiskilled) : Surgical Technologist | Shred D: Otolaryngology,4n131*:3:d:db49c0e106
shred,USAF,3P,SECURITY FORCES,4N131*,4N1,3,Apprentice/Semiskilled,apprentice,Surgical Technologist,E,Interventional Radiography,,true,false,5,2025-04-30,EnlClassStructue.pdf,4N131,4N131/E,4N131*/E,4N131*|3,4N131*|3|E,USAF 3P 4N131* (Apprentice/Semiskilled) : Surgical Technologist | Shred E: Interventional Radiography,4n131*:3:e:17b7cff378
base,USAF,3P,SECURITY FORCES,4N151*,4N1,5,Journeyman/Skilled,journeyman,Surgical Technologist,,,,true,false,5,2025-04-30,EnlClassStructue.pdf,4N151,4N151,4N151*,4N151*|5,4N151*|5|,USAF 3P 4N151* (Journeyman/Skilled) : Surgical Technologist,4n151*:5:_:b82687b5ea
shred,USAF,3P,SECURITY FORCES,4N151*,4N1,5,Journeyman/Skilled,journeyman,Surgical Technologist,A,Nuclear Medicine,,true,false,5,2025-04-30,EnlClassStructue.pdf,4N151,4N151/A,4N151*/A,4N151*|5,4N151*|5|A,USAF 3P 4N151* (Journeyman/Skilled) : Surgical Technologist | Shred A: Nuclear Medicine,4n151*:5:a:8f16fce53b
